date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,precipitation_CZ,precipitation_DE,precipitation_HU,precipitation_RO,SK
23/04/2011,288.36,287.94,290.22,286.50,289.43,15.21,14.79,17.07,13.35,16.28,0.00125542261240016,0.00225276122389228,0.000417020369594445,0.00274113269926839,0.000464335735811057
24/04/2011,288.11,287.54,290.23,287.57,289.98,14.96,14.39,17.08,14.42,16.83,0.00135233446342299,0.00414209601254437,0.0037693539330747,0.00225161654185791,0.000786117745062875
25/04/2011,289.71,286.20,290.15,285.29,289.95,16.56,13.05,17.00,12.14,16.80,0.00185719183086795,0.00672691581062731,0.00249633309873014,0.00441339316560029,0.0012841482138037
26/04/2011,288.95,287.27,289.82,285.63,288.43,15.80,14.12,16.67,12.48,15.28,0.000908588030154713,0.00142359433779713,0.00115394647231696,0.00502801841537841,0.000655396828212094
27/04/2011,288.55,288.65,289.41,284.87,287.98,15.40,15.50,16.26,11.72,14.83,0.00189357392964348,0.00161373667079593,0.00261731536997328,0.00449653529146041,0.000956873886973615
28/04/2011,288.29,289.52,289.18,283.83,287.15,15.14,16.37,16.03,10.68,14.00,0.000650210853085447,0.00125418748366249,0.00322699527191368,0.000840109253924375,0.00211770770967705
29/04/2011,289.83,289.19,290.04,286.00,288.87,16.68,16.04,16.89,12.85,15.72,0.000411304706295593,0.002966353012838,0.00160201863780124,0.0022488550936449,0.00100516891060228
30/04/2011,288.82,287.11,290.98,285.00,288.71,15.67,13.96,17.83,11.85,15.56,0.00301545163690862,0.00603284771890671,0.000158821168132576,0.00348638795019063,0.000399598555080952
01/05/2011,285.93,284.56,288.49,285.00,286.09,12.78,11.41,15.34,11.85,12.94,0.00690142463926161,0.00618687206618077,0.0067083670768797,0.000222807339183048,0.0125372646453636
02/05/2011,282.66,281.93,285.95,283.99,284.31,9.51,8.78,12.80,10.84,11.16,0.00234330063434319,0.00346063663306783,0.00863230505463898,0.00185819305120139,0.0129307747746573
03/05/2011,281.58,281.65,284.51,283.03,282.69,8.43,8.50,11.36,9.88,9.54,0.000238678752749893,0.00277135087864328,0.00552931970205054,0.00667734259222167,0.0028210280062131
04/05/2011,281.61,281.76,285.48,283.90,283.09,8.46,8.61,12.33,10.75,9.94,0.00246143698585313,0.00230187913009744,0.000867018102835476,0.00465011069933295,0.000717891726540473
05/05/2011,282.76,283.79,285.57,285.45,282.88,9.61,10.64,12.42,12.30,9.73,0.00127149660765233,0.000949029193272704,0.00109201211598023,0.00174849454443045,0.00227542680264398
06/05/2011,285.38,286.71,286.77,285.88,284.10,12.23,13.56,13.62,12.73,10.95,0.00015168463856644,0.00205983356482997,0.000147078331189167,0.00138785517362502,0.000119673244053906
07/05/2011,286.11,285.67,288.71,286.69,286.38,12.96,12.52,15.56,13.54,13.23,0.00352175377853764,0.00342215388089027,8.94847623035226e-05,0.000208955275401109,9.58433362262076e-05
08/05/2011,285.33,284.69,290.17,288.17,287.01,12.18,11.54,17.02,15.02,13.86,0.0088171535748393,0.00255145675199604,0.00557895655751697,0.000251744954786343,0.00328846913472142
09/05/2011,283.99,284.39,288.68,288.36,285.98,10.84,11.24,15.53,15.21,12.83,0.0122107811942384,0.0105586961431213,0.00251546838600764,0.00401766184549806,0.00506479419364358
10/05/2011,284.79,284.36,287.89,287.09,286.71,11.64,11.21,14.74,13.94,13.56,0.00363385828325745,0.00487430194904334,0.00994111048595141,0.014011679028471,0.00759171408240992
11/05/2011,285.86,285.78,288.09,285.51,288.03,12.71,12.63,14.94,12.36,14.88,0.00270609460205582,0.000310717107874039,0.00729647180140544,0.0062204161748517,0.00841069592981005
12/05/2011,285.22,287.14,287.68,285.80,286.50,12.07,13.99,14.53,12.65,13.35,0.0052936710003299,0.000271408291227705,0.0101513363898787,0.00594462705450332,0.00718947952185436
13/05/2011,285.94,287.80,288.74,287.03,286.50,12.79,14.65,15.59,13.88,13.35,0.00263903107927637,0.0012133123142908,0.0016623808059259,0.0038967463535378,0.00195382500308914
14/05/2011,287.02,288.78,289.24,287.65,286.68,13.87,15.63,16.09,14.50,13.53,0.000958729781278053,0.000879245684288023,0.000389107183759261,0.00445516556174835,0.000736872127632021
15/05/2011,289.43,292.10,290.61,288.21,287.84,16.28,18.95,17.46,15.06,14.69,3.79174389537961e-05,0.000328098728582134,0.000115793993293372,0.00422636292457261,2.5926486447735e-05
16/05/2011,290.50,287.92,291.80,288.79,289.48,17.35,14.77,18.65,15.64,16.33,0.0020913173663345,0.0060032830584395,3.48554814685486e-05,0.00445216912550374,2.88467051830729e-05
17/05/2011,284.88,285.34,290.20,289.92,286.58,11.73,12.19,17.05,16.77,13.43,0.00669400952851151,0.0055493322411899,0.00247610976788075,0.00279563795122199,0.000788741899455581
18/05/2011,285.19,283.67,290.39,289.70,287.88,12.04,10.52,17.24,16.55,14.73,0.00340162217297401,0.00710459350323293,8.24169400940006e-05,0.00143977621863632,5.49606808118965e-05
19/05/2011,284.62,284.20,290.82,289.77,287.72,11.47,11.05,17.67,16.62,14.57,0.00137549828394875,0.00120963281609493,0.000102852630222738,0.00145345559788243,0.000156016145212889
20/05/2011,286.12,285.05,290.93,290.27,287.69,12.97,11.90,17.78,17.12,14.54,0.000910169764583556,0.00534951793650764,3.79877341611717e-05,0.00226201410626639,1.23112029379365e-05
21/05/2011,288.97,287.64,292.48,290.68,289.97,15.82,14.49,19.33,17.53,16.82,0.00249190346579166,0.00481550005173185,2.34012904963964e-05,0.00125256298285676,0.000306176196284489
22/05/2011,290.46,287.86,294.17,291.80,291.80,17.31,14.71,21.02,18.65,18.65,0.000313595445009266,0.00988663415635326,0.000200102999540334,0.000444818128323623,0.000185262686909621
23/05/2011,287.46,284.80,293.00,292.99,289.94,14.31,11.65,19.85,19.84,16.79,0.000524946317105564,0.0068828046607644,0.00199718086825527,0.00117359191002375,0.00753779970798839
24/05/2011,287.88,285.89,292.96,292.69,290.34,14.73,12.74,19.81,19.54,17.19,0.000751797441513421,0.00280474327248941,0.000108630667110079,0.00277681407708538,0.000687128052660544
25/05/2011,285.89,285.10,291.15,292.29,287.74,12.74,11.95,18.00,19.14,14.59,0.0117114547998255,0.00688898268392041,0.00557419990231827,0.00431163088638764,0.0107360159141532
26/05/2011,283.35,284.56,287.81,289.07,284.48,10.20,11.41,14.66,15.92,11.33,0.0125115584743869,0.00510140756539588,0.00436295435304729,0.00737318886137258,0.00627400487530146
27/05/2011,281.94,283.47,286.61,286.43,284.41,8.79,10.32,13.46,13.28,11.26,0.00418298426573207,0.00177836347965202,0.00492000091874416,0.00543110696352584,0.00721526887841556
28/05/2011,281.83,283.39,286.80,285.29,283.09,8.68,10.24,13.65,12.14,9.94,0.000590352743644581,0.00520106738921237,0.000933318917793471,0.00216137555992826,0.00144039930665925
29/05/2011,281.42,283.24,286.96,286.34,283.11,8.27,10.09,13.81,13.19,9.96,0.00536935570802712,0.00482700928720343,0.000351372986783978,0.00169223693936231,0.00164669596191237
30/05/2011,283.72,285.17,286.91,285.64,283.61,10.57,12.02,13.76,12.49,10.46,0.00212728693254752,0.00165004615930247,0.00161401937125008,0.00296446702432299,0.00251218542169386
31/05/2011,286.00,287.22,291.21,288.05,287.20,12.85,14.07,18.06,14.90,14.05,0.000669884486917599,0.000452648101404933,8.09303210834521e-05,0.000141289285062843,0.000192829191684327
01/06/2011,286.61,286.92,292.27,290.96,288.60,13.46,13.77,19.12,17.81,15.45,0.0107858591896842,0.00265001191171146,0.0070579315871832,0.00677547076370857,0.0122017409767623
02/06/2011,288.45,288.79,293.51,293.03,288.14,15.30,15.64,20.36,19.88,14.99,0.00496371482581747,0.0036264912904284,0.000891667193309893,0.00424431843721,0.0033063983899417
03/06/2011,289.67,288.58,294.01,293.90,289.67,16.52,15.43,20.86,20.75,16.52,0.0031566812912927,0.00528291141015138,0.00323887255969101,0.00366048923564191,0.00209645444202615
04/06/2011,289.17,286.94,291.92,293.33,290.38,16.02,13.79,18.77,20.18,17.23,0.000394992615511966,0.00243080726538966,0.0159603266007524,0.00595881492580826,0.00921853678148066
05/06/2011,284.97,283.30,290.46,293.15,288.87,11.82,10.15,17.31,20.00,15.72,0.00129501939197191,0.00345854601310717,0.00830119652149199,0.00904330178719955,0.0060205573308605
06/06/2011,284.26,283.91,288.57,292.63,285.72,11.11,10.76,15.42,19.48,12.57,0.00124895807832893,0.00491666911226882,0.00265985260297482,0.00658696161996722,0.00315552487889448
07/06/2011,284.72,284.93,289.33,291.96,286.26,11.57,11.78,16.18,18.81,13.11,0.00385426970684236,0.00248631761248115,0.00267760903154323,0.00336653479291576,0.00288474113959062
08/06/2011,284.99,285.96,288.62,290.08,285.66,11.84,12.81,15.47,16.93,12.51,0.00176423982238936,0.00080815035217854,0.00767395863656259,0.00715504919081731,0.00176348116901165
09/06/2011,286.27,287.97,287.79,289.00,285.34,13.12,14.82,14.64,15.85,12.19,3.20810884270612e-05,0.000277072720247309,0.00209189470915595,0.0106398909724723,0.00159867866352502
10/06/2011,288.07,289.29,290.51,289.09,288.01,14.92,16.14,17.36,15.94,14.86,6.47681371736225e-05,7.44929045067032e-05,0.000506448416282306,0.00623350552105186,4.4342443221608e-05
11/06/2011,290.38,291.11,292.27,290.83,290.52,17.23,17.96,19.12,17.68,17.37,0.000458839018341303,5.56771223262249e-05,0.000217372966369588,0.00246559153616635,6.53978179133812e-05
12/06/2011,292.30,292.65,294.60,292.76,292.43,19.15,19.50,21.45,19.61,19.28,0.000564447460287936,0.000618281071108449,0.000174177720988449,0.000741238909354601,0.000351001673189972
13/06/2011,292.43,292.50,295.27,294.40,293.40,19.28,19.35,22.12,21.25,20.25,0.00161356641561198,0.00368677815334249,0.000838298831459986,0.000943461139231246,0.000788273742927723
14/06/2011,290.65,291.37,295.17,294.53,292.61,17.50,18.22,22.02,21.38,19.46,0.00740158859555673,0.00185452451232101,0.00201115217742677,0.00536081911856884,0.00231209231240634
15/06/2011,290.32,292.24,293.44,291.88,289.86,17.17,19.09,20.29,18.73,16.71,0.000164957263747419,0.00110121501111002,3.62283340888914e-05,0.00892683904201841,2.66008487365251e-05
16/06/2011,292.13,292.42,294.49,290.72,291.04,18.98,19.27,21.34,17.57,17.89,0.00467149765553938,0.00370620886411664,0.00194357999315993,0.00221190903348585,0.0062884974852229
17/06/2011,288.04,290.80,292.52,289.86,288.09,14.89,17.65,19.37,16.71,14.94,4.35918568769813e-05,0.000349608969853725,3.34295027952218e-05,0.00286978757171502,0.000289579029600274
18/06/2011,288.83,291.33,291.60,288.25,288.51,15.68,18.18,18.45,15.10,15.36,0.000179360109296274,1.65421973509361e-05,0.000168555446312024,0.00313985039420151,0.00134725571415782
19/06/2011,288.25,289.72,291.57,288.30,287.80,15.10,16.57,18.42,15.15,14.65,9.76867668399314e-05,3.1499061933721e-05,0.000617983007648179,0.00529754030921395,0.00186769163783746
20/06/2011,286.71,288.56,291.25,287.53,288.07,13.56,15.41,18.10,14.38,14.92,0.000272012181117919,0.000451721838934481,0.000380077794340392,0.00094377140900284,0.000586991532603434
21/06/2011,287.96,289.08,291.94,290.04,288.39,14.81,15.93,18.79,16.89,15.24,0.000281256231217104,0.000258522330286648,0.00388991365298273,0.00785674876700369,0.000479088746655227
22/06/2011,289.26,287.54,293.83,292.58,290.26,16.11,14.39,20.68,19.43,17.11,0.00687255128812415,0.0120309914025937,0.00565523291340108,0.00649433310885929,0.0109800386880964
23/06/2011,286.18,285.70,290.98,294.50,288.38,13.03,12.55,17.83,21.35,15.23,0.00521821866385289,0.00855867403204409,0.00654952425060922,0.00515972282458718,0.0033284830416296
24/06/2011,286.82,287.34,291.25,292.54,287.56,13.67,14.19,18.10,19.39,14.41,0.00215153890973896,0.00278231926777146,0.000354231363760438,0.000667358025788213,0.00200493047708057
25/06/2011,288.53,287.75,295.08,293.83,291.09,15.38,14.60,21.93,20.68,17.94,0.00432963418107197,0.00419101162852911,0.00246273754733205,0.000406377922532567,0.00834489681771883
26/06/2011,289.99,288.85,294.61,295.31,292.07,16.84,15.70,21.46,22.16,18.92,0.000343042832333644,0.00188286623841288,0.00750254094733513,0.00339144790369265,0.000957958586762278
27/06/2011,291.83,291.05,296.75,296.41,291.64,18.68,17.90,23.60,23.26,18.49,0.00555144554483026,0.00305435172009495,0.00947226202665287,0.00459977013287781,0.0159599453483767
28/06/2011,291.51,291.26,298.84,299.27,294.29,18.36,18.11,25.69,26.12,21.14,0.0060981955090089,0.00460520968922599,0.000833557342894232,0.000339873872593485,0.00763950002180828
29/06/2011,292.49,290.46,295.70,297.33,293.39,19.34,17.31,22.55,24.18,20.24,0.00552288103839373,0.00954712797277873,0.00415123758987388,0.000323042201137904,0.00515980791894207
30/06/2011,289.41,287.35,294.97,296.94,291.55,16.26,14.20,21.82,23.79,18.40,0.00388846940888753,0.00348273722629003,0.00796018943246504,0.00271992649498308,0.0144451517337618
01/07/2011,290.35,288.18,295.21,297.07,292.26,17.20,15.03,22.06,23.92,19.11,2.0490841763043e-05,0.00170946972864677,3.22547576423893e-05,0.00172435871236455,0.000647143583465715
02/07/2011,290.57,288.75,296.44,297.73,293.07,17.42,15.60,23.29,24.58,19.92,0.000344035347039877,0.0033989230336202,2.93398993129621e-05,0.000280312175027605,0.000117126921743952
03/07/2011,289.87,289.68,295.66,296.99,292.27,16.72,16.53,22.51,23.84,19.12,0.00107592036713481,0.00199895590644697,6.285983703272e-05,0.000190567558014185,0.000177079948418747
04/07/2011,290.75,289.74,295.86,296.09,292.76,17.60,16.59,22.71,22.94,19.61,0.00886439273343025,0.00372740078862095,0.00881643196018569,0.00445278651029948,0.010402162999177
05/07/2011,288.26,287.23,292.73,296.44,289.96,15.11,14.08,19.58,23.29,16.81,0.000791130977753832,0.00195780456500218,0.0110296488584412,0.00473641103259799,0.0115193340364472
06/07/2011,285.92,286.49,292.49,293.93,288.09,12.77,13.34,19.34,20.78,14.94,0.00830540592028504,0.00648624606334824,0.00131782252528489,0.00935657857166112,0.00450572715843335
07/07/2011,284.65,286.77,290.35,291.29,285.45,11.50,13.62,17.20,18.14,12.30,5.990309501079e-05,0.000467778869093542,0.000448808066007371,0.00678437163567809,0.000152968109115283
08/07/2011,285.87,288.80,290.62,289.65,285.45,12.72,15.65,17.47,16.50,12.30,0.0020461946636291,0.000523188410472812,6.15709443506903e-05,0.000108769490936247,0.000663443701179105
09/07/2011,290.10,292.45,293.10,290.33,288.71,16.95,19.30,19.95,17.18,15.56,0.00017352434441439,0.00112129282492965,2.55355213756288e-05,0.000330409096227735,2.69705370364285e-05
10/07/2011,294.74,294.51,296.36,292.54,293.32,21.59,21.36,23.21,19.39,20.17,0.00204236986796491,0.00537230495643181,8.07703756373634e-05,9.96193764579101e-05,0.00157494512126935
11/07/2011,295.15,294.50,298.74,295.49,295.70,22.00,21.35,25.59,22.34,22.55,0.00306874477329359,0.0019262264933144,0.000221506878615413,0.000333264494228426,0.00193797238676097
12/07/2011,298.20,297.65,300.80,297.18,297.84,25.05,24.50,27.65,24.03,24.69,3.98432178944319e-05,0.000995770152333926,2.85726117944401e-05,0.000821874414985553,0.000255527843601701
13/07/2011,300.14,296.73,302.30,298.73,299.70,26.99,23.58,29.15,25.58,26.55,2.67784349453752e-05,0.00252325937256164,2.58904094655287e-05,0.00018247365671283,2.60485402191184e-05
14/07/2011,300.01,294.22,303.43,299.55,300.86,26.86,21.07,30.28,26.40,27.71,0.00462361461935455,0.00811553995594629,2.41131859046047e-05,0.00016023339212936,2.54044818646919e-05
15/07/2011,293.69,291.33,302.46,298.51,299.40,20.54,18.18,29.31,25.36,26.25,0.00505844669453477,0.00162734427048885,0.000427074538174285,0.000112562082255384,0.00743614849649476
16/07/2011,295.07,292.89,301.42,298.44,298.58,21.92,19.74,28.27,25.29,25.43,0.000670851624386735,5.26677112908929e-05,9.80815172683384e-05,7.47467574936477e-05,0.000620259847517639
17/07/2011,297.79,294.18,302.05,299.70,299.18,24.64,21.03,28.90,26.55,26.03,0.000308442986504879,0.00211735733221162,2.51152148553985e-05,9.93004649678847e-05,3.42614131739226e-05
18/07/2011,293.99,292.16,301.18,300.34,297.47,20.84,19.01,28.03,27.19,24.32,0.00832400615498642,0.0013178142734891,0.000128496174938966,0.000131623645041507,0.0028347698039204
19/07/2011,291.05,289.27,298.00,300.05,293.91,17.90,16.12,24.85,26.90,20.76,0.00397482886704706,0.00463939261762695,4.90401613583854e-05,0.000836617831812411,0.00144544237284428
20/07/2011,288.35,289.00,295.01,297.93,290.77,15.20,15.85,21.86,24.78,17.62,3.67452991746986e-05,0.00201080625890702,4.29519811730008e-05,0.0085318675436941,8.33566195186355e-05
21/07/2011,287.00,287.54,293.26,293.26,289.81,13.85,14.39,20.11,20.11,16.66,0.00516246470373374,0.0107178987475111,0.00221406619279584,0.0114310191249232,0.000705956285778991
22/07/2011,285.79,287.19,291.15,291.05,288.39,12.64,14.04,18.00,17.90,15.24,0.00611783980525918,0.00971085969917984,0.00470937769075843,0.00544483585181595,0.00562835840407374
23/07/2011,286.87,286.40,291.43,289.58,289.38,13.72,13.25,18.28,16.43,16.23,0.00583288808178713,0.00251963790463079,0.00299389658299736,0.0044967742703305,0.00170296940748052
24/07/2011,286.31,288.73,292.18,290.72,289.43,13.16,15.58,19.03,17.57,16.28,0.000379442087112963,0.000124338905311589,0.000979009735061128,0.00322628596336659,0.000566659196874232
25/07/2011,289.11,292.11,292.24,291.85,289.61,15.96,18.96,19.09,18.70,16.46,0.000415753782309689,1.14080804377284e-05,0.000590460160993413,0.00373119614165751,0.000424967143451463
26/07/2011,291.93,294.80,293.58,293.89,290.74,18.78,21.65,20.43,20.74,17.59,4.4761627822177e-05,8.99447271183133e-05,0.000232168653271583,0.00316118688708639,0.000222524610383299
27/07/2011,293.23,292.78,296.17,295.41,293.17,20.08,19.63,23.02,22.26,20.02,0.00260476535887142,0.00392015558435265,5.63599040442522e-05,0.000679651941505876,0.000631045364749241
28/07/2011,289.00,290.14,295.70,295.49,291.64,15.85,16.99,22.55,22.34,18.49,0.00116533826203762,1.14675956683115e-05,0.000142886793516297,0.0012070978219644,0.000200451027578522
29/07/2011,290.89,292.53,294.66,295.00,290.93,17.74,19.38,21.51,21.85,17.78,1.51570631104411e-05,5.07928600978397e-05,3.08334835225637e-05,0.000669160707299652,2.37052689568907e-05
30/07/2011,294.26,294.46,295.96,294.38,293.08,21.11,21.31,22.81,21.23,19.93,1.54442661586756e-05,4.03270584236208e-05,2.80580614469268e-05,0.000284007224574375,2.36573365586672e-05
31/07/2011,296.69,297.98,297.64,294.64,295.14,23.54,24.83,24.49,21.49,21.99,1.5024047134819e-05,5.65228511679723e-05,2.47346904259672e-05,8.85145285934786e-05,2.29118049036624e-05
01/08/2011,298.48,300.14,299.65,295.95,297.58,25.33,26.99,26.50,22.80,24.43,2.68837008535723e-05,3.89808314868473e-05,3.40352552323595e-05,9.68156689886895e-05,4.29125183452837e-05
02/08/2011,299.45,298.92,300.96,297.47,298.98,26.30,25.77,27.81,24.32,25.83,2.51847095103081e-05,0.000609044343896102,3.11444485143505e-05,0.000113940576639594,4.86811804524231e-05
03/08/2011,296.91,294.95,300.29,297.81,298.51,23.76,21.80,27.14,24.66,25.36,0.00757255535534332,0.00718484673173809,0.00139609896631564,0.00016805624055969,0.000773701066873393
04/08/2011,292.90,292.59,295.57,295.75,293.05,19.75,19.44,22.42,22.60,19.90,0.00920394167048806,0.00455257406813386,0.00919746985582515,0.00307861917113213,0.0150952913325507
05/08/2011,292.12,291.23,294.71,294.98,292.49,18.97,18.08,21.56,21.83,19.34,0.00348436577935153,0.00677050691039449,0.00298079227482065,0.00322498193625642,0.0046386181710764
06/08/2011,290.65,289.92,294.10,292.56,291.17,17.50,16.77,20.95,19.41,18.02,0.00272195733213382,0.00589080050403742,0.00121786699786903,0.00879424568762202,0.00416221621244866
07/08/2011,289.27,288.08,293.35,292.22,289.40,16.12,14.93,20.20,19.07,16.25,0.00093239552341802,0.00107210175067714,0.00134526847548865,0.0015765470268803,0.00190005282174731
08/08/2011,288.40,288.38,293.73,292.39,289.68,15.25,15.23,20.58,19.24,16.53,4.83373142122251e-05,0.000544299896306338,0.000465934358157281,0.000208264135672399,4.23914938245339e-05
09/08/2011,287.43,286.97,288.85,292.73,288.55,14.28,13.82,15.70,19.58,15.40,7.50278004862573e-05,0.000739361777807038,0.0214878852821284,0.0103126927193132,0.0126816882176223
10/08/2011,285.38,286.28,287.38,290.92,285.81,12.23,13.13,14.23,17.77,12.66,0.00149968275893252,0.000902353346559812,0.0125834931960671,0.010975808290081,0.0206423351497119
11/08/2011,286.66,287.32,288.29,286.76,287.23,13.51,14.17,15.14,13.61,14.08,0.00189740971844757,0.000501215944456959,0.00558292870214891,0.0157669636684481,0.00886700506011353
12/08/2011,288.15,289.45,290.41,289.40,288.39,15.00,16.30,17.26,16.25,15.24,0.000489692594782001,0.000572782193343486,0.000400534973402129,0.00330711108898645,0.000904030147307581
13/08/2011,289.59,290.69,291.29,289.19,288.89,16.44,17.54,18.14,16.04,15.74,0.000760366773051946,0.000279769048033929,0.00147982483972303,0.0033961668504523,0.00248578683558026
14/08/2011,290.09,292.04,291.51,289.36,288.53,16.94,18.89,18.36,16.21,15.38,9.68149547379461e-05,0.000417493737119731,0.000989168330243398,0.00387372429965474,0.000639484974733356
15/08/2011,290.29,292.76,291.69,289.62,289.50,17.14,19.61,18.54,16.47,16.35,0.000279422254238561,0.00331561610457186,0.000853550422414958,0.00342522163883772,0.00209451968785039
16/08/2011,293.00,290.82,293.69,290.82,291.73,19.85,17.67,20.54,17.67,18.58,0.00277073977863917,0.00636139605193216,5.06549917830251e-05,0.00208225219693613,0.000157023977790069
17/08/2011,292.14,289.33,294.54,292.57,291.50,18.99,16.18,21.39,19.42,18.35,0.00188469178903704,0.00100631453239831,0.000190862924381147,0.000137877591186143,0.00140694090419222
18/08/2011,292.74,291.02,296.31,294.30,293.41,19.59,17.87,23.16,21.15,20.26,0.0010984969306162,0.00139258693928678,0.00027782043689757,0.000697138283082047,0.00101862106608957
19/08/2011,294.96,293.20,297.60,294.94,295.19,21.81,20.05,24.45,21.79,22.04,0.00145499517645829,0.00301445596050915,3.87406424947029e-05,0.00120703778330116,0.00013695188364359
20/08/2011,296.84,292.69,298.46,295.51,296.07,23.69,19.54,25.31,22.36,22.92,7.57152772031225e-05,0.00679581100847739,3.56838514038455e-05,0.000504676697374078,3.57411255092546e-05
21/08/2011,294.92,290.70,298.98,295.16,296.39,21.77,17.55,25.83,22.01,23.24,0.0117884167051562,0.00741843752720423,4.27626264613503e-05,9.24001422808553e-05,9.017275589233e-05
22/08/2011,288.12,287.35,293.38,294.43,289.00,14.97,14.20,20.23,21.28,15.85,0.00465729263491317,0.000876777568789263,0.00390825135896937,9.63884884013691e-05,0.0157219023069988
23/08/2011,286.26,286.52,291.02,293.48,287.84,13.11,13.37,17.87,20.33,14.69,9.39657263049134e-05,0.00124865758712664,0.00108684761178514,0.000147238676286838,0.00137286700008907
24/08/2011,289.11,288.49,293.18,292.99,290.49,15.96,15.34,20.03,19.84,17.34,0.000633719432028714,0.00739239940811768,2.69676531528236e-05,0.000723478987528977,0.000165594755749822
25/08/2011,287.69,288.44,292.46,292.90,288.89,14.54,15.29,19.31,19.75,15.74,0.0022574932336081,0.00494044563572325,0.000602776162257341,0.00173098940872641,0.00249399133704731
26/08/2011,287.51,290.57,290.16,291.29,287.10,14.36,17.42,17.01,18.14,13.95,0.00554693633717819,0.0041135546565492,0.00103566375743994,0.000657484719262685,0.00122634185604487
27/08/2011,292.46,291.72,295.24,291.78,292.15,19.31,18.57,22.09,18.63,19.00,0.00292044333924256,0.000179078869572505,0.000347648549636029,0.000149368326562828,0.00290166197854154
28/08/2011,295.92,296.07,297.71,292.97,294.65,22.77,22.92,24.56,19.82,21.50,3.17862317327056e-05,5.98967173901401e-05,0.000330264964733318,0.00288681448903782,0.00103131465101129
29/08/2011,296.68,296.09,298.30,293.10,295.93,23.53,22.94,25.15,19.95,22.78,2.5493171226228e-05,0.00062187547380769,3.74371638804564e-05,8.02539539246005e-05,3.69530416139914e-05
30/08/2011,296.73,294.00,298.95,294.29,296.61,23.58,20.85,25.80,21.14,23.46,2.29842440981527e-05,0.000253528150256763,2.94823143446338e-05,0.000573921171135004,4.66344042053628e-05
31/08/2011,297.35,295.37,299.78,294.84,297.64,24.20,22.22,26.63,21.69,24.49,2.44895296110768e-05,1.80087418579124e-05,3.40136791330766e-05,0.00268883862859607,3.46594558063108e-05
01/09/2011,295.99,294.80,299.11,294.66,297.28,22.84,21.65,25.96,21.51,24.13,3.36383175236717e-05,4.90453077235156e-05,4.21995780611638e-05,0.000410566203146483,4.35191903953252e-05
02/09/2011,295.49,294.99,298.10,294.94,295.32,22.34,21.84,24.95,21.79,22.17,8.01309895840393e-05,0.000451561228641389,5.25320600913744e-05,0.000333819769436705,9.40258792439955e-05
03/09/2011,294.50,291.95,297.44,294.24,294.75,21.35,18.80,24.29,21.09,21.60,0.00020486412079558,0.000599269312849148,4.01126740390872e-05,0.000112367101689164,3.75426750185e-05
04/09/2011,289.13,289.02,295.35,293.64,290.50,15.98,15.87,22.20,20.49,17.35,0.000179530824704216,0.000354280737245477,0.000928815139224095,0.00151188078031456,0.000283233137046017
05/09/2011,287.78,287.41,290.88,290.99,287.35,14.63,14.26,17.73,17.84,14.20,2.48744817530344e-05,2.4046176977553e-05,0.00373627235592012,0.00212288269850597,3.78023527779232e-05
06/09/2011,286.55,287.21,290.06,288.59,286.16,13.40,14.06,16.91,15.44,13.01,2.13777410075873e-05,2.56687363390239e-05,0.00017041148183358,0.00115979502989628,3.26326828934123e-05
07/09/2011,286.94,288.65,288.54,286.99,286.11,13.79,15.50,15.39,13.84,12.96,3.14198106794407e-05,2.0105843473049e-05,4.99593016589441e-05,7.58955942940548e-05,4.72667699090396e-05
08/09/2011,287.89,290.43,289.34,287.55,286.61,14.74,17.28,16.19,14.40,13.46,2.47808968978259e-05,0.000127644506616305,5.48473227413333e-05,6.53369658201298e-05,4.74197105306877e-05
09/09/2011,288.93,289.66,290.88,288.63,288.63,15.78,16.51,17.73,15.48,15.48,3.04970550544332e-05,0.00087555334765395,4.53708491541453e-05,7.04768601912337e-05,3.18438828623403e-05
10/09/2011,290.31,289.98,292.04,289.72,290.02,17.16,16.83,18.89,16.57,16.87,2.79465036699657e-05,0.00190602693100032,3.96797940952912e-05,6.50401904881652e-05,4.24849058493175e-05
11/09/2011,290.44,290.15,292.51,290.24,290.16,17.29,17.00,19.36,17.09,17.01,0.00272044839465808,0.00178379384950268,0.00134668773524565,7.67163654912312e-05,0.00121887880636251
12/09/2011,291.90,289.18,293.92,291.73,290.88,18.75,16.03,20.77,18.58,17.73,0.00548993098270311,0.00522491495737472,0.00215477688250699,0.00176850209380132,0.00209927363691976
13/09/2011,287.55,286.87,295.08,291.62,291.74,14.40,13.72,21.93,18.47,18.59,0.00935120366809416,0.00198922745154152,0.00324589690666511,0.00306719340134807,0.00403471233114438
14/09/2011,286.44,286.28,291.26,292.31,288.84,13.29,13.13,18.11,19.16,15.69,0.00020784608316698,0.000505027481248692,0.0046751895503864,0.00574356458016159,0.00180045496356134
15/09/2011,285.87,286.92,290.63,290.34,286.93,12.72,13.77,17.48,17.19,13.78,0.000218199969997507,0.000870140961907345,0.000131897133527184,0.00687619352509146,6.38490189569146e-05
16/09/2011,287.28,286.77,289.84,288.88,286.61,14.13,13.62,16.69,15.73,13.46,0.000547554714335522,0.00247493093914074,4.79290772431216e-05,0.000983431458758283,8.80463572835332e-05
